"monoculture","no3","plight","litbiomass","year","month","day","dayofyear","plot","subplot","abvbiomass","totaln","exp","yearest","atissN","age","fg"
"Andropogon gerardi",NA,NA,0.423,2004,8,NA,212,109,0,64.407,0.033,"e120",1994,NA,10,"C4"
"Lespedeza capitata",NA,NA,3.35,2004,8,NA,212,127,0,24.917,0.036,"e120",1994,NA,10,"L"
"Liatris aspera",NA,NA,0,2004,8,NA,212,129,0,125.527,0.05,"e120",1994,NA,10,"F"
"Schizachyrium scoparium",NA,NA,0,2004,8,NA,212,135,0,51.05,0.034,"e120",1994,NA,10,"C4"
"Amorpha canescens",NA,NA,29.55,2004,8,NA,212,137,0,156.333,0.047,"e120",1994,NA,10,"L"
"Koeleria cristata",NA,NA,0,2004,8,NA,212,142,0,134.3,0.034,"e120",1994,NA,10,"C3"
"Sorghastrum nutans",NA,NA,0.1,2004,8,NA,212,163,0,74.217,0.035,"e120",1994,NA,10,"C4"
"Liatris aspera",NA,NA,33.517,2004,8,NA,212,167,0,112.583,0.031,"e120",1994,NA,10,"F"
"Petalostemum purpureum",NA,NA,3.583,2004,8,NA,212,185,0,39.15,0.038,"e120",1994,NA,10,"L"
"Petalostemum purpureum",NA,NA,3.25,2004,8,NA,212,205,0,109.95,0.042,"e120",1994,NA,10,"L"
"Panicum virgatum",NA,NA,10,2004,8,NA,212,230,0,78.333,0.037,"e120",1994,NA,10,"C4"
"Lupinus perennis",NA,NA,0,2004,8,NA,212,265,0,213.317,0.058,"e120",1994,NA,10,"L"
"Liatris aspera",NA,NA,8.083,2004,8,NA,212,267,0,204.583,0.055,"e120",1994,NA,10,"F"
"Koeleria cristata",NA,NA,0,2004,8,NA,212,268,0,88.753,0.047,"e120",1994,NA,10,"C3"
"Amorpha canescens",NA,NA,0,2004,8,NA,212,272,0,327.875,0.04,"e120",1994,NA,10,"L"
"Schizachyrium scoparium",NA,NA,0,2004,8,NA,212,280,0,66.755,0.036,"e120",1994,NA,10,"C4"
"Sorghastrum nutans",NA,NA,4.167,2004,8,NA,212,282,0,42.583,0.045,"e120",1994,NA,10,"C4"
"Solidago rigida",NA,NA,28.35,2004,8,NA,212,290,0,121.617,0.03,"e120",1994,NA,10,"F"
"Petalostemum purpureum",NA,NA,6.333,2004,8,NA,212,291,0,65.167,0.03,"e120",1994,NA,10,"L"
"Asclepias tuberosa",NA,NA,0.283,2004,8,NA,212,308,0,47.1,0.043,"e120",1994,NA,10,"F"
"Solidago rigida",NA,NA,38.717,2004,8,NA,212,338,0,93.133,0.036,"e120",1994,NA,10,"F"
"Lespedeza capitata",NA,NA,27.617,2005,8,NA,212,2,0,82.3,NA,"e120",1994,NA,11,"L"
"Andropogon gerardi",NA,NA,0,2005,8,NA,212,5,0,60.733,NA,"e120",1994,NA,11,"C4"
"Achillea millefolium(lanulosa)",NA,NA,0,2005,8,NA,212,11,0,48.133,NA,"e120",1994,NA,11,"F"
"Asclepias tuberosa",NA,NA,0,2005,8,NA,212,16,0,14.833,NA,"e120",1994,NA,11,"F"
"Amorpha canescens",NA,NA,32.333,2005,8,NA,212,20,0,98,0.027,"e120",1994,NA,11,"L"
"Lespedeza capitata",NA,NA,3.317,2005,8,NA,212,29,0,106.017,NA,"e120",1994,NA,11,"L"
"Schizachyrium scoparium",NA,NA,0,2005,8,NA,212,31,0,43.25,NA,"e120",1994,NA,11,"C4"
"Andropogon gerardi",NA,NA,0,2005,8,NA,212,32,0,72.5,NA,"e120",1994,NA,11,"C4"
"Solidago rigida",NA,NA,38.167,2005,8,NA,212,73,0,41.7,NA,"e120",1994,NA,11,"F"
"Lupinus perennis",NA,NA,1.05,2005,8,NA,212,83,0,32.633,0.044,"e120",1994,NA,11,"L"
"Sorghastrum nutans",NA,NA,0,2005,8,NA,212,87,0,47.783,NA,"e120",1994,NA,11,"C4"
"Sorghastrum nutans",NA,NA,0,2005,8,NA,212,92,0,128.283,NA,"e120",1994,NA,11,"C4"
"Lespedeza capitata",NA,NA,20.867,2005,8,NA,212,94,0,71.133,0.031,"e120",1994,NA,11,"L"
"Andropogon gerardi",NA,NA,0,2005,8,NA,212,109,0,38.167,0.038,"e120",1994,NA,11,"C4"
"Lespedeza capitata",NA,NA,21.233,2005,8,NA,212,127,0,37.05,NA,"e120",1994,NA,11,"L"
"Liatris aspera",NA,NA,63.55,2005,8,NA,212,129,0,62.417,NA,"e120",1994,NA,11,"F"
"Schizachyrium scoparium",NA,NA,0,2005,8,NA,212,135,0,49.683,NA,"e120",1994,NA,11,"C4"
"Amorpha canescens",NA,NA,65.367,2005,8,NA,212,137,0,298.6,NA,"e120",1994,NA,11,"L"
"Koeleria cristata",NA,NA,0.077,2005,8,NA,212,142,0,45.75,NA,"e120",1994,NA,11,"C3"
"Sorghastrum nutans",NA,NA,3.8,2005,8,NA,212,163,0,54.017,NA,"e120",1994,NA,11,"C4"
"Liatris aspera",NA,NA,41.633,2005,8,NA,212,167,0,83.05,0.028,"e120",1994,NA,11,"F"
"Petalostemum purpureum",NA,NA,0.8,2005,8,NA,212,185,0,40.1,NA,"e120",1994,NA,11,"L"
"Petalostemum purpureum",NA,NA,0.317,2005,8,NA,212,205,0,77.7,NA,"e120",1994,NA,11,"L"
"Panicum virgatum",NA,NA,0,2005,8,NA,212,230,0,148.433,0.04,"e120",1994,NA,11,"C4"
"Lupinus perennis",NA,NA,0.95,2005,8,NA,212,265,0,105.933,NA,"e120",1994,NA,11,"L"
"Liatris aspera",NA,NA,3.05,2005,8,NA,212,267,0,387.017,NA,"e120",1994,NA,11,"F"
"Koeleria cristata",NA,NA,0,2005,8,NA,212,268,0,81.617,0.051,"e120",1994,NA,11,"C3"
"Amorpha canescens",NA,NA,0.5,2005,8,NA,212,272,0,339.451,NA,"e120",1994,NA,11,"L"
"Schizachyrium scoparium",NA,NA,0,2005,8,NA,212,280,0,46.7,0.033,"e120",1994,NA,11,"C4"
"Sorghastrum nutans",NA,NA,0,2005,8,NA,212,282,0,32.55,0.045,"e120",1994,NA,11,"C4"
"Solidago rigida",NA,NA,23.8,2005,8,NA,212,290,0,76.533,0.034,"e120",1994,NA,11,"F"
"Petalostemum purpureum",NA,NA,1.25,2005,8,NA,212,291,0,32.4,0.037,"e120",1994,NA,11,"L"
"Asclepias tuberosa",NA,NA,0,2005,8,NA,212,308,0,12.117,NA,"e120",1994,NA,11,"F"
"Solidago rigida",NA,NA,37.583,2005,8,NA,212,338,0,73.717,0.028,"e120",1994,NA,11,"F"
"Lespedeza capitata",0.4978,NA,44.367,2006,8,NA,212,2,0,169.867,0.037,"e120",1994,0.01809,12,"L"
"Andropogon gerardi",0.0328,NA,0,2006,8,NA,212,5,0,65.517,0.041,"e120",1994,0.00774,12,"C4"
"Achillea millefolium(lanulosa)",0.2998,NA,1.638,2006,8,NA,212,11,0,27.202,0.041,"e120",1994,0.01514,12,"F"
"Amorpha canescens",0.9718,NA,2.7,2006,8,NA,212,20,0,38.617,0.032,"e120",1994,0.01728,12,"L"
"Lespedeza capitata",0.7158,NA,8.317,2006,8,NA,212,29,0,36.767,0.038,"e120",1994,0.01894,12,"L"
"Schizachyrium scoparium",0.0138,NA,0,2006,8,NA,212,31,0,12.645,0.034,"e120",1994,0.0088,12,"C4"
"Andropogon gerardi",0.0308,NA,0,2006,8,NA,212,32,0,17.433,0.031,"e120",1994,0.00778,12,"C4"
"Solidago rigida",0.0548,NA,17.683,2006,8,NA,212,73,0,61.633,0.098,"e120",1994,0.00989,12,"F"
"Lupinus perennis",1.2948,NA,0,2006,8,NA,212,83,0,44.8,0.052,"e120",1994,0.01351,12,"L"
"Sorghastrum nutans",0.0158,NA,0.117,2006,8,NA,212,87,0,60.332,0.036,"e120",1994,0.0087,12,"C4"
"Sorghastrum nutans",0.0188,NA,0,2006,8,NA,212,92,0,78.833,0.06,"e120",1994,0.00832,12,"C4"
"Lespedeza capitata",0.7158,NA,79.717,2006,8,NA,212,94,0,125.75,0.04,"e120",1994,0.02087,12,"L"
"Andropogon gerardi",0,NA,0,2006,8,NA,212,109,0,21.217,0.04,"e120",1994,0.00777,12,"C4"
"Lespedeza capitata",0.3608,NA,26.15,2006,8,NA,212,127,0,55.283,0.033,"e120",1994,0.0186,12,"L"
"Liatris aspera",0.0328,NA,4.983,2006,8,NA,212,129,0,108.767,0.044,"e120",1994,0.00953,12,"F"
"Schizachyrium scoparium",0.2178,NA,0,2006,8,NA,212,135,0,28.517,0.038,"e120",1994,0.00886,12,"C4"
"Amorpha canescens",0.3738,NA,55.583,2006,8,NA,212,137,0,227.483,0.043,"e120",1994,0.01895,12,"L"
"Koeleria cristata",0.4158,NA,0,2006,8,NA,212,142,0,57.637,0.037,"e120",1994,0.01205,12,"C3"
"Sorghastrum nutans",0.0368,NA,0,2006,8,NA,212,163,0,57.017,0.029,"e120",1994,0.0103,12,"C4"
"Liatris aspera",0.0928,NA,20.6,2006,8,NA,212,167,0,59.317,0.031,"e120",1994,0.01039,12,"F"
"Petalostemum purpureum",0.4378,NA,0,2006,8,NA,212,185,0,63.7,0.043,"e120",1994,0.02208,12,"L"
"Petalostemum purpureum",0.4568,NA,0,2006,8,NA,212,205,0,83.338,0.045,"e120",1994,0.01826,12,"L"
"Panicum virgatum",0.1158,NA,0,2006,8,NA,212,230,0,60.582,0.044,"e120",1994,0.00914,12,"C4"
"Lupinus perennis",1.9988,NA,0,2006,8,NA,212,265,0,172.433,0.077,"e120",1994,0.01681,12,"L"
"Liatris aspera",1.2188,NA,8.85,2006,8,NA,212,267,0,160,0.064,"e120",1994,0.01204,12,"F"
"Koeleria cristata",0.1818,NA,0,2006,8,NA,212,268,0,74.998,0.061,"e120",1994,0.01281,12,"C3"
"Amorpha canescens",0.4868,NA,66.533,2006,8,NA,212,272,0,249.761,0.045,"e120",1994,0.02025,12,"L"
"Schizachyrium scoparium",0.0678,NA,0,2006,8,NA,212,280,0,40.16,0.037,"e120",1994,0.00924,12,"C4"
"Sorghastrum nutans",0.1478,NA,2.167,2006,8,NA,212,282,0,13.317,0.044,"e120",1994,0.01609,12,"C4"
"Solidago rigida",0.0838,NA,21.15,2006,8,NA,212,290,0,61.033,0.045,"e120",1994,0.01132,12,"F"
"Petalostemum purpureum",0.4298,NA,0.433,2006,8,NA,212,291,0,52.85,0.047,"e120",1994,0.02105,12,"L"
"Asclepias tuberosa",0.3878,NA,0,2006,8,NA,212,308,0,16.35,0.044,"e120",1994,0.01629,12,"F"
"Solidago rigida",0.0558,NA,28.1,2006,8,NA,212,338,0,105.8,0.05,"e120",1994,0.01207,12,"F"
"Lespedeza capitata",0.11801632,NA,0.05,2007,8,NA,212,2,0,120.47,NA,"e120",1994,NA,13,"L"
"Andropogon gerardi",0.07816674,NA,0,2007,8,NA,212,5,0,47.5,NA,"e120",1994,NA,13,"C4"
"Amorpha canescens",NA,NA,4.33,2007,8,NA,212,20,0,77.52,NA,"e120",1994,NA,13,"L"
"Lespedeza capitata",0.56300232,NA,0,2007,8,NA,212,29,0,97.285,NA,"e120",1994,NA,13,"L"
"Schizachyrium scoparium",0.04852629,NA,0,2007,8,NA,212,31,0,18.62,NA,"e120",1994,NA,13,"C4"
"Andropogon gerardi",NA,NA,0,2007,8,NA,212,32,0,74.62,NA,"e120",1994,NA,13,"C4"
"Solidago rigida",NA,NA,13.07,2007,8,NA,212,73,0,119.55,NA,"e120",1994,NA,13,"F"
"Lupinus perennis",0.41660187,NA,0,2007,8,NA,212,83,0,61.635,NA,"e120",1994,NA,13,"L"
"Sorghastrum nutans",0.15734176,NA,0.83,2007,8,NA,212,87,0,31.17,NA,"e120",1994,NA,13,"C4"
"Sorghastrum nutans",0.06500236,NA,2.92,2007,8,NA,212,92,0,71.42,NA,"e120",1994,NA,13,"C4"
"Lespedeza capitata",0.74661334,NA,15.67,2007,8,NA,212,94,0,69.37,NA,"e120",1994,NA,13,"L"
"Andropogon gerardi",0.04045527,NA,1.13,2007,8,NA,212,109,0,50.585,NA,"e120",1994,NA,13,"C4"
"Lespedeza capitata",NA,NA,0,2007,8,NA,212,127,0,321.02,NA,"e120",1994,NA,13,"L"
"Liatris aspera",0.28588907,NA,32.7,2007,8,NA,212,129,0,178.57,NA,"e120",1994,NA,13,"F"
"Schizachyrium scoparium",0.06915513,NA,0,2007,8,NA,212,135,0,46.73,NA,"e120",1994,NA,13,"C4"
"Amorpha canescens",0.26454979,NA,0.57,2007,8,NA,212,137,0,147.935,NA,"e120",1994,NA,13,"L"
"Koeleria cristata",0.47862206,NA,0,2007,8,NA,212,142,0,36.97,NA,"e120",1994,NA,13,"C3"
"Sorghastrum nutans",0.1310481,NA,0,2007,8,NA,212,163,0,90.05,NA,"e120",1994,NA,13,"C4"
"Liatris aspera",0.2437614,NA,14.315,2007,8,NA,212,167,0,138.1,NA,"e120",1994,NA,13,"F"
"Petalostemum purpureum",0.64305036,NA,0,2007,8,NA,212,185,0,23.18,NA,"e120",1994,NA,13,"L"
"Petalostemum purpureum",0.76527876,NA,0,2007,8,NA,212,205,0,41.67,NA,"e120",1994,NA,13,"L"
"Panicum virgatum",0.31299383,NA,0,2007,8,NA,212,230,0,59.685,NA,"e120",1994,NA,13,"C4"
"Lupinus perennis",0.80913389,NA,0,2007,8,NA,212,265,0,127.97,NA,"e120",1994,NA,13,"L"
"Liatris aspera",0.18016774,NA,0,2007,8,NA,212,267,0,147.1,NA,"e120",1994,NA,13,"F"
"Koeleria cristata",0.38005443,NA,0,2007,8,NA,212,268,0,36.715,NA,"e120",1994,NA,13,"C3"
"Amorpha canescens",NA,NA,0,2007,8,NA,212,272,0,123.63,NA,"e120",1994,NA,13,"L"
"Schizachyrium scoparium",0.21290411,NA,0,2007,8,NA,212,280,0,32.43,NA,"e120",1994,NA,13,"C4"
"Sorghastrum nutans",0.70242433,NA,1,2007,8,NA,212,282,0,11.07,NA,"e120",1994,NA,13,"C4"
"Solidago rigida",0.17641084,NA,6.03,2007,8,NA,212,290,0,164,NA,"e120",1994,NA,13,"F"
"Petalostemum purpureum",0.75731182,NA,0.915,2007,8,NA,212,291,0,26.42,NA,"e120",1994,NA,13,"L"
"Asclepias tuberosa",0.3630274,NA,0,2007,8,NA,212,308,0,34.83,NA,"e120",1994,NA,13,"F"
"Solidago rigida",0.10164319,NA,14.83,2007,8,NA,212,338,0,81.835,NA,"e120",1994,NA,13,"F"
"Lespedeza capitata",NA,NA,0,2008,7,NA,181,2,0,168.85,NA,"e120",1994,NA,14,"L"
"Andropogon gerardi",NA,NA,1,2008,7,NA,181,5,0,43.65,NA,"e120",1994,NA,14,"C4"
"Achillea millefolium(lanulosa)",NA,NA,0,2008,7,NA,181,11,0,27.95,NA,"e120",1994,NA,14,"F"
"Amorpha canescens",NA,NA,6.22,2008,7,NA,181,20,0,142.45,NA,"e120",1994,NA,14,"L"
"Lespedeza capitata",NA,NA,1.28,2008,7,NA,181,29,0,115.15,NA,"e120",1994,NA,14,"L"
"Schizachyrium scoparium",NA,NA,0.18,2008,7,NA,181,31,0,57.22,NA,"e120",1994,NA,14,"C4"
"Achillea millefolium(lanulosa)",NA,NA,0,2008,7,NA,181,69,0,19.5,NA,"e120",1994,NA,14,"F"
"Lupinus perennis",NA,NA,1.03,2008,7,NA,181,83,0,197,NA,"e120",1994,NA,14,"L"
"Sorghastrum nutans",NA,NA,0,2008,7,NA,181,87,0,47.35,NA,"e120",1994,NA,14,"C4"
"Sorghastrum nutans",NA,NA,0.75,2008,7,NA,181,92,0,66,NA,"e120",1994,NA,14,"C4"
"Lespedeza capitata",NA,NA,7.75,2008,7,NA,181,94,0,43.67,NA,"e120",1994,NA,14,"L"
"Andropogon gerardi",NA,NA,0,2008,7,NA,181,109,0,38.98,NA,"e120",1994,NA,14,"C4"
"Liatris aspera",NA,NA,7.92,2008,7,NA,181,129,0,157.08,NA,"e120",1994,NA,14,"F"
"Schizachyrium scoparium",NA,NA,0,2008,7,NA,181,135,0,95.22,NA,"e120",1994,NA,14,"C4"
"Amorpha canescens",NA,NA,3.38,2008,7,NA,181,137,0,258.67,NA,"e120",1994,NA,14,"L"
"Koeleria cristata",NA,NA,0,2008,7,NA,181,142,0,72.63,NA,"e120",1994,NA,14,"C3"
"Sorghastrum nutans",NA,NA,0,2008,7,NA,181,163,0,47.1,NA,"e120",1994,NA,14,"C4"
"Liatris aspera",NA,NA,0,2008,7,NA,181,167,0,77.28,NA,"e120",1994,NA,14,"F"
"Petalostemum purpureum",NA,NA,0.53,2008,7,NA,181,185,0,126.9,NA,"e120",1994,NA,14,"L"
"Petalostemum purpureum",NA,NA,6.83,2008,7,NA,181,205,0,146.23,NA,"e120",1994,NA,14,"L"
"Panicum virgatum",NA,NA,0,2008,7,NA,181,230,0,71.28,NA,"e120",1994,NA,14,"C4"
"Lupinus perennis",NA,NA,1.89,2008,7,NA,181,265,0,123.64,NA,"e120",1994,NA,14,"L"
"Liatris aspera",NA,NA,23.18,2008,7,NA,181,267,0,151.64,NA,"e120",1994,NA,14,"F"
"Koeleria cristata",NA,NA,0,2008,7,NA,181,268,0,78.15,NA,"e120",1994,NA,14,"C3"
"Schizachyrium scoparium",NA,NA,0,2008,7,NA,181,280,0,32.84,NA,"e120",1994,NA,14,"C4"
"Sorghastrum nutans",NA,NA,0.13,2008,7,NA,181,282,0,66.37,NA,"e120",1994,NA,14,"C4"
"Solidago rigida",NA,NA,5.27,2008,7,NA,181,290,0,32.97,NA,"e120",1994,NA,14,"F"
"Petalostemum purpureum",NA,NA,0,2008,7,NA,181,291,0,45.7,NA,"e120",1994,NA,14,"L"
"Solidago rigida",NA,NA,21.07,2008,7,NA,181,338,0,107.42,NA,"e120",1994,NA,14,"F"
"Lespedeza capitata",NA,NA,NA,2009,7,NA,181,2,0,137.27,NA,"e120",1994,NA,15,"L"
"Andropogon gerardi",NA,NA,NA,2009,7,NA,181,5,0,74.88,NA,"e120",1994,NA,15,"C4"
"Achillea millefolium(lanulosa)",NA,NA,NA,2009,7,NA,181,11,0,15.88,NA,"e120",1994,NA,15,"F"
"Asclepias tuberosa",NA,NA,NA,2009,7,NA,181,16,0,38.18,NA,"e120",1994,NA,15,"F"
"Amorpha canescens",NA,NA,NA,2009,7,NA,181,20,0,174.14,NA,"e120",1994,NA,15,"L"
"Lespedeza capitata",NA,NA,NA,2009,7,NA,181,29,0,196.99,NA,"e120",1994,NA,15,"L"
"Schizachyrium scoparium",NA,NA,NA,2009,7,NA,181,31,0,26.23,NA,"e120",1994,NA,15,"C4"
"Achillea millefolium(lanulosa)",NA,NA,NA,2009,7,NA,181,69,0,145.72,NA,"e120",1994,NA,15,"F"
"Lupinus perennis",NA,NA,NA,2009,7,NA,181,83,0,154.62,NA,"e120",1994,NA,15,"L"
"Sorghastrum nutans",NA,NA,NA,2009,7,NA,181,87,0,48.7,NA,"e120",1994,NA,15,"C4"
"Sorghastrum nutans",NA,NA,NA,2009,7,NA,181,92,0,118.6,NA,"e120",1994,NA,15,"C4"
"Lespedeza capitata",NA,NA,NA,2009,7,NA,181,94,0,136.58,NA,"e120",1994,NA,15,"L"
"Andropogon gerardi",NA,NA,NA,2009,7,NA,181,109,0,91.43,NA,"e120",1994,NA,15,"C4"
"Liatris aspera",NA,NA,NA,2009,7,NA,181,129,0,126.51,NA,"e120",1994,NA,15,"F"
"Schizachyrium scoparium",NA,NA,NA,2009,7,NA,181,135,0,71.98,NA,"e120",1994,NA,15,"C4"
"Amorpha canescens",NA,NA,NA,2009,7,NA,181,137,0,328.58,NA,"e120",1994,NA,15,"L"
"Koeleria cristata",NA,NA,NA,2009,7,NA,181,142,0,95.75,NA,"e120",1994,NA,15,"C3"
"Sorghastrum nutans",NA,NA,NA,2009,7,NA,181,163,0,62.37,NA,"e120",1994,NA,15,"C4"
"Liatris aspera",NA,NA,NA,2009,7,NA,181,167,0,133.14,NA,"e120",1994,NA,15,"F"
"Petalostemum purpureum",NA,NA,NA,2009,7,NA,181,185,0,132.86,NA,"e120",1994,NA,15,"L"
"Petalostemum purpureum",NA,NA,NA,2009,7,NA,181,205,0,111.66,NA,"e120",1994,NA,15,"L"
"Panicum virgatum",NA,NA,NA,2009,7,NA,181,230,0,102.49,NA,"e120",1994,NA,15,"C4"
"Lupinus perennis",NA,NA,NA,2009,7,NA,181,265,0,378.14,NA,"e120",1994,NA,15,"L"
"Liatris aspera",NA,NA,NA,2009,7,NA,181,267,0,120.28,NA,"e120",1994,NA,15,"F"
"Koeleria cristata",NA,NA,NA,2009,7,NA,181,268,0,93.99,NA,"e120",1994,NA,15,"C3"
"Schizachyrium scoparium",NA,NA,NA,2009,7,NA,181,280,0,159.19,NA,"e120",1994,NA,15,"C4"
"Sorghastrum nutans",NA,NA,NA,2009,7,NA,181,282,0,27.55,NA,"e120",1994,NA,15,"C4"
"Solidago rigida",NA,NA,NA,2009,7,NA,181,290,0,139.68,NA,"e120",1994,NA,15,"F"
"Petalostemum purpureum",NA,NA,NA,2009,7,NA,181,291,0,79.69,NA,"e120",1994,NA,15,"L"
"Asclepias tuberosa",NA,NA,NA,2009,7,NA,181,308,0,51.16,NA,"e120",1994,NA,15,"F"
"Solidago rigida",NA,NA,NA,2009,7,NA,181,338,0,79.12,NA,"e120",1994,NA,15,"F"
"Lespedeza capitata",NA,NA,0,2010,8,NA,212,2,0,143.82,NA,"e120",1994,NA,16,"L"
"Andropogon gerardi",NA,NA,0,2010,8,NA,212,5,0,62.88,NA,"e120",1994,NA,16,"C4"
"Achillea millefolium(lanulosa)",NA,NA,0,2010,8,NA,212,11,0,27.13,NA,"e120",1994,NA,16,"F"
"Asclepias tuberosa",NA,NA,0,2010,8,NA,212,16,0,11.42,NA,"e120",1994,NA,16,"F"
"Amorpha canescens",NA,NA,0,2010,8,NA,212,20,0,212.73,NA,"e120",1994,NA,16,"L"
"Lespedeza capitata",NA,NA,23.08,2010,8,NA,212,29,0,71.22,NA,"e120",1994,NA,16,"L"
"Schizachyrium scoparium",NA,NA,0,2010,8,NA,212,31,0,45.97,NA,"e120",1994,NA,16,"C4"
"Achillea millefolium(lanulosa)",NA,NA,0,2010,8,NA,212,69,0,26.82,NA,"e120",1994,NA,16,"F"
"Lupinus perennis",NA,NA,0,2010,8,NA,212,83,0,25.94,NA,"e120",1994,NA,16,"L"
"Sorghastrum nutans",NA,NA,0,2010,8,NA,212,87,0,49.73,NA,"e120",1994,NA,16,"C4"
"Sorghastrum nutans",NA,NA,0,2010,8,NA,212,92,0,90.25,NA,"e120",1994,NA,16,"C4"
"Lespedeza capitata",NA,NA,16.45,2010,8,NA,212,94,0,135.13,NA,"e120",1994,NA,16,"L"
"Andropogon gerardi",NA,NA,1.28,2010,8,NA,212,109,0,49.9,NA,"e120",1994,NA,16,"C4"
"Liatris aspera",NA,NA,17.2,2010,8,NA,212,129,0,97.1,NA,"e120",1994,NA,16,"F"
"Schizachyrium scoparium",NA,NA,0,2010,8,NA,212,135,0,135.6,NA,"e120",1994,NA,16,"C4"
"Amorpha canescens",NA,NA,2.53,2010,8,NA,212,137,0,207.17,NA,"e120",1994,NA,16,"L"
"Koeleria cristata",NA,NA,0,2010,8,NA,212,142,0,259.12,NA,"e120",1994,NA,16,"C3"
"Sorghastrum nutans",NA,NA,0,2010,8,NA,212,163,0,90.02,NA,"e120",1994,NA,16,"C4"
"Liatris aspera",NA,NA,0,2010,8,NA,212,167,0,81.08,NA,"e120",1994,NA,16,"F"
"Petalostemum purpureum",NA,NA,5.18,2010,8,NA,212,185,0,171.05,NA,"e120",1994,NA,16,"L"
"Petalostemum purpureum",NA,NA,0,2010,8,NA,212,205,0,135.4,NA,"e120",1994,NA,16,"L"
"Panicum virgatum",NA,NA,0.07,2010,8,NA,212,230,0,66,NA,"e120",1994,NA,16,"C4"
"Lupinus perennis",NA,NA,0,2010,8,NA,212,265,0,106.6,NA,"e120",1994,NA,16,"L"
"Liatris aspera",NA,NA,2.48,2010,8,NA,212,267,0,149.18,NA,"e120",1994,NA,16,"F"
"Koeleria cristata",NA,NA,0,2010,8,NA,212,268,0,63.35,NA,"e120",1994,NA,16,"C3"
"Schizachyrium scoparium",NA,NA,0,2010,8,NA,212,280,0,82.85,NA,"e120",1994,NA,16,"C4"
"Sorghastrum nutans",NA,NA,0.6,2010,8,NA,212,282,0,76.9,NA,"e120",1994,NA,16,"C4"
"Solidago rigida",NA,NA,0,2010,8,NA,212,290,0,29.7,NA,"e120",1994,NA,16,"F"
"Petalostemum purpureum",NA,NA,0,2010,8,NA,212,291,0,178.13,NA,"e120",1994,NA,16,"L"
"Solidago rigida",NA,NA,0,2010,8,NA,212,338,0,148.365,NA,"e120",1994,NA,16,"F"
"Lespedeza capitata",NA,NA,0,2011,8,NA,212,2,0,218.53,NA,"e120",1994,NA,17,"L"
"Andropogon gerardi",NA,NA,0,2011,8,NA,212,5,0,41.68,NA,"e120",1994,NA,17,"C4"
"Achillea millefolium(lanulosa)",NA,NA,0.48,2011,8,NA,212,11,0,76.07,NA,"e120",1994,NA,17,"F"
"Asclepias tuberosa",NA,NA,0,2011,8,NA,212,16,0,17.85,NA,"e120",1994,NA,17,"F"
"Amorpha canescens",NA,NA,0,2011,8,NA,212,20,0,224.15,NA,"e120",1994,NA,17,"L"
"Lespedeza capitata",NA,NA,17.25,2011,8,NA,212,29,0,129.43,NA,"e120",1994,NA,17,"L"
"Schizachyrium scoparium",NA,NA,0,2011,8,NA,212,31,0,28.18,NA,"e120",1994,NA,17,"C4"
"Achillea millefolium(lanulosa)",NA,NA,0,2011,8,NA,212,69,0,53.77,NA,"e120",1994,NA,17,"F"
"Lupinus perennis",NA,NA,0,2011,8,NA,212,83,0,33.28,NA,"e120",1994,NA,17,"L"
"Sorghastrum nutans",NA,NA,0,2011,8,NA,212,87,0,47.58,NA,"e120",1994,NA,17,"C4"
"Sorghastrum nutans",NA,NA,0,2011,8,NA,212,92,0,64.67,NA,"e120",1994,NA,17,"C4"
"Lespedeza capitata",NA,NA,11.67,2011,8,NA,212,94,0,83.02,NA,"e120",1994,NA,17,"L"
"Andropogon gerardi",NA,NA,0.65,2011,8,NA,212,109,0,92.3,NA,"e120",1994,NA,17,"C4"
"Liatris aspera",NA,NA,6.27,2011,8,NA,212,129,0,229.43,NA,"e120",1994,NA,17,"F"
"Schizachyrium scoparium",NA,NA,0,2011,8,NA,212,135,0,83.5,NA,"e120",1994,NA,17,"C4"
"Amorpha canescens",NA,NA,0,2011,8,NA,212,137,0,357.22,NA,"e120",1994,NA,17,"L"
"Koeleria cristata",NA,NA,0,2011,8,NA,212,142,0,60.27,NA,"e120",1994,NA,17,"C3"
"Sorghastrum nutans",NA,NA,0,2011,8,NA,212,163,0,109.42,NA,"e120",1994,NA,17,"C4"
"Liatris aspera",NA,NA,7.43,2011,8,NA,212,167,0,126.33,NA,"e120",1994,NA,17,"F"
"Petalostemum purpureum",NA,NA,0,2011,8,NA,212,185,0,88.48,NA,"e120",1994,NA,17,"L"
"Petalostemum purpureum",NA,NA,0.95,2011,8,NA,212,205,0,309.68,NA,"e120",1994,NA,17,"L"
"Panicum virgatum",NA,NA,0,2011,8,NA,212,230,0,77.45,NA,"e120",1994,NA,17,"C4"
"Lupinus perennis",NA,NA,0,2011,8,NA,212,265,0,102.38,NA,"e120",1994,NA,17,"L"
"Liatris aspera",NA,NA,13.22,2011,8,NA,212,267,0,147.87,NA,"e120",1994,NA,17,"F"
"Koeleria cristata",NA,NA,0,2011,8,NA,212,268,0,63.52,NA,"e120",1994,NA,17,"C3"
"Schizachyrium scoparium",NA,NA,0,2011,8,NA,212,280,0,115.58,NA,"e120",1994,NA,17,"C4"
"Sorghastrum nutans",NA,NA,0,2011,8,NA,212,282,0,73.83,NA,"e120",1994,NA,17,"C4"
