monoculture,no3,plight,litbiomass,year,month,day,dayofyear,plot,subplot,abvbiomass,totaln,exp,yearest,atissN,age,fg
Agrostis scabra,NA,0.952247191,0.51282,1986,NA,NA,NA,2,36,55.64103,0.02259,e026,1985,NA,1,C3
Poa pratensis,NA,0.9945054945,1.18881,1986,NA,NA,NA,2,37,6.17716,0.02287,e026,1985,NA,1,C3
Poa pratensis,NA,0.9834254144,0.27972,1986,NA,NA,NA,2,38,3.19347,0.024048,e026,1985,NA,1,C3
Agrostis scabra,NA,0.955801105,0.86247,1986,NA,NA,NA,2,39,57.97203,0.027309,e026,1985,NA,1,C3
Poa pratensis,NA,0.9805555556,0.25641,1986,NA,NA,NA,2,42,8.39161,0.025552,e026,1985,NA,1,C3
Agrostis scabra,NA,0.9630681818,0.25641,1986,NA,NA,NA,2,43,66.41026,0.026188,e026,1985,NA,1,C3
Agrostis scabra,NA,0.8989071038,10.09324,1986,NA,NA,NA,2,54,32.84382,0.022721,e026,1985,NA,1,C3
Agrostis scabra,NA,0.9333333333,0.30303,1986,NA,NA,NA,2,56,51.35198,0.02104,e026,1985,NA,1,C3
Andropogon gerardi,NA,0.9203296703,5.05828,1986,NA,NA,NA,2,57,24.35897,0.021269,e026,1985,NA,1,C4
Andropogon gerardi,NA,0.9585635359,2.93706,1986,NA,NA,NA,2,62,15.52448,0.020358,e026,1985,NA,1,C4
Schizachyrium scoparium,NA,0.9981,4.94172,1986,NA,NA,NA,3,1,24.33566,0.009002,e026,1985,NA,1,C4
Agrostis scabra,NA,0.9438502674,11.74825,1986,NA,NA,NA,3,5,26.48019,0.008325,e026,1985,NA,1,C3
Agrostis scabra,NA,0.9702380952,10.60606,1986,NA,NA,NA,3,7,35.17483,0.00793,e026,1985,NA,1,C3
Poa pratensis,NA,0.9981,1.37529,1986,NA,NA,NA,3,8,0.2331,0.009006,e026,1985,NA,1,C3
Agropyron repens,NA,0.9945945946,5.31469,1986,NA,NA,NA,3,9,7.76224,0.00796,e026,1985,NA,1,C3
Andropogon gerardi,NA,0.9981,1.30536,1986,NA,NA,NA,3,11,1.25874,0.008133,e026,1985,NA,1,C4
Agropyron repens,NA,0.9981,6.0373,1986,NA,NA,NA,3,12,10.18648,0.00803,e026,1985,NA,1,C3
Agropyron repens,NA,0.9981,7.15618,1986,NA,NA,NA,3,13,8.53147,0.00783,e026,1985,NA,1,C3
Agrostis scabra,NA,0.9981,0.41958,1986,NA,NA,NA,3,23,20.60606,0.007622,e026,1985,NA,1,C3
Agrostis scabra,NA,0.9981,3.61305,1986,NA,NA,NA,3,30,10.97902,0.007894,e026,1985,NA,1,C3
Agrostis scabra,NA,0.9981,0.20979,1986,NA,NA,NA,3,31,0.16317,0.007602,e026,1985,NA,1,C3
Agrostis scabra,NA,0.9981,0.25641,1986,NA,NA,NA,3,32,22.61072,0.00807,e026,1985,NA,1,C3
Agropyron repens,NA,0.9981,4.05594,1986,NA,NA,NA,3,33,5.61772,0.008424,e026,1985,NA,1,C3
Andropogon gerardi,NA,0.9981,5.1049,1986,NA,NA,NA,3,36,7.69231,0.008407,e026,1985,NA,1,C4
Poa pratensis,NA,0.9981,0.27972,1986,NA,NA,NA,3,37,2.7972,0.009341,e026,1985,NA,1,C3
Schizachyrium scoparium,NA,0.9981,1.91142,1986,NA,NA,NA,3,38,17.13287,0.009353,e026,1985,NA,1,C4
Poa pratensis,NA,0.9981,0.79254,1986,NA,NA,NA,3,40,11.77156,0.010684,e026,1985,NA,1,C3
Schizachyrium scoparium,NA,0.9981,2.51748,1986,NA,NA,NA,3,50,15.22145,0.010925,e026,1985,NA,1,C4
Agrostis scabra,NA,0.9981,0.88578,1986,NA,NA,NA,3,51,35.75758,0.011824,e026,1985,NA,1,C3
Agrostis scabra,NA,0.9981,1.00233,1986,NA,NA,NA,3,52,26.34033,0.012725,e026,1985,NA,1,C3
Agropyron repens,NA,0.9419889503,3.19347,1986,NA,NA,NA,3,57,9.58042,0.008772,e026,1985,NA,1,C3
Poa pratensis,NA,0.8179012346,5.87413,1986,NA,NA,NA,4,1,28.34499,0.039987,e026,1985,NA,1,C3
Agrostis scabra,NA,0.4465408805,17.48252,1986,NA,NA,NA,4,5,84.73193,0.052483,e026,1985,NA,1,C3
Agropyron repens,NA,0.5818181818,16.82984,1986,NA,NA,NA,4,7,96.87646,0.055176,e026,1985,NA,1,C3
Agropyron repens,NA,0.5208333333,8.67133,1986,NA,NA,NA,4,11,98.39161,0.055019,e026,1985,NA,1,C3
Agrostis scabra,NA,0.6739130435,0,1986,NA,NA,NA,4,17,213.37994,0.074981,e026,1985,NA,1,C3
Agrostis scabra,NA,0.4716981132,8.43823,1986,NA,NA,NA,4,18,208.78789,0.069666,e026,1985,NA,1,C3
Agrostis scabra,NA,0.5680473373,0,1986,NA,NA,NA,4,19,196.22379,0.062294,e026,1985,NA,1,C3
Andropogon gerardi,NA,0.61875,6.06061,1986,NA,NA,NA,4,30,80.62937,0.070039,e026,1985,NA,1,C4
Agropyron repens,NA,0.5868263473,10.4662,1986,NA,NA,NA,4,31,96.0373,0.064094,e026,1985,NA,1,C3
Agropyron repens,NA,0.3238993711,24.07925,1986,NA,NA,NA,4,34,84.4289,0.062414,e026,1985,NA,1,C3
Schizachyrium scoparium,NA,0.7546583851,5.40793,1986,NA,NA,NA,4,37,116.57343,0.06146,e026,1985,NA,1,C4
Agrostis scabra,NA,0.375,15.68765,1986,NA,NA,NA,4,38,111.6317,0.058561,e026,1985,NA,1,C3
Poa pratensis,NA,0.8848484848,0,1986,NA,NA,NA,4,40,8.41492,0.047239,e026,1985,NA,1,C3
Agrostis scabra,NA,0.38125,1.60839,1986,NA,NA,NA,4,45,196.9697,0.062282,e026,1985,NA,1,C3
Agrostis scabra,NA,0.7088607595,4.91841,1986,NA,NA,NA,4,54,175.3147,0.056298,e026,1985,NA,1,C3
Agrostis scabra,NA,0.6012269939,0,1986,NA,NA,NA,4,55,272.68066,0.053913,e026,1985,NA,1,C3
Andropogon gerardi,NA,0.7561728395,9.62704,1986,NA,NA,NA,4,57,37.22611,0.051275,e026,1985,NA,1,C4
Agropyron repens,NA,0.5808383234,17.36597,1986,NA,NA,NA,4,59,64.96503,0.048587,e026,1985,NA,1,C3
Schizachyrium scoparium,NA,0.950310559,6.22378,1986,NA,NA,NA,4,62,87.38928,0.049652,e026,1985,NA,1,C4
Poa pratensis,NA,0.8302469136,3.0303,1986,NA,NA,NA,4,63,39.72028,0.047007,e026,1985,NA,1,C3
Schizachyrium scoparium,NA,0.754601227,10.6993,1986,NA,NA,NA,4,64,98.97436,0.0493,e026,1985,NA,1,C4
Poa pratensis,NA,0.5195530726,10.76923,1986,NA,NA,NA,5,2,108.01865,0.191904,e026,1985,NA,1,C3
Agropyron repens,NA,0.2050561798,17.85548,1986,NA,NA,NA,5,3,247.69231,0.18129301,e026,1985,NA,1,C3
Andropogon gerardi,NA,0.3583333333,32.14452,1986,NA,NA,NA,5,4,217.83217,0.182633,e026,1985,NA,1,C4
Schizachyrium scoparium,NA,0.0414364641,49.39394,1986,NA,NA,NA,5,5,351.98135,0.187452,e026,1985,NA,1,C4
Schizachyrium scoparium,NA,0.0388888889,16.80653,1986,NA,NA,NA,5,7,384.59207,0.180995,e026,1985,NA,1,C4
Agropyron repens,NA,NA,14.73193,1986,NA,NA,NA,5,11,332.12122,0.182202,e026,1985,NA,1,C3
Agrostis scabra,NA,0.0546448087,0,1986,NA,NA,NA,5,18,524.77856,0.16949399,e026,1985,NA,1,C3
Agrostis scabra,NA,0.2709497207,0,1986,NA,NA,NA,5,27,372.72726,0.14947,e026,1985,NA,1,C3
Agrostis scabra,NA,0.0961538462,75.52448,1986,NA,NA,NA,5,29,328.43823,0.183977,e026,1985,NA,1,C3
Poa pratensis,NA,0.1557377049,27.52914,1986,NA,NA,NA,5,30,141.04895,0.167039,e026,1985,NA,1,C3
Andropogon gerardi,NA,0.0737704918,11.67832,1986,NA,NA,NA,5,38,349.88345,0.164602,e026,1985,NA,1,C4
Agrostis scabra,NA,0.1629834254,0,1986,NA,NA,NA,5,53,493.86945,0.153995,e026,1985,NA,1,C3
Agrostis scabra,NA,0.4361111111,0.90909,1986,NA,NA,NA,5,54,473.42657,0.153922,e026,1985,NA,1,C3
Agrostis scabra,NA,0.1888888889,0,1986,NA,NA,NA,5,55,483.10022,0.146158,e026,1985,NA,1,C3
Agrostis scabra,NA,0.1385869565,0,1986,NA,NA,NA,5,56,502.79721,0.156713,e026,1985,NA,1,C3
Agrostis scabra,NA,0.1173184358,21.98135,1986,NA,NA,NA,5,58,201.70163,0.13804399,e026,1985,NA,1,C3
Poa pratensis,NA,0.6508379888,19.7669,1986,NA,NA,NA,5,59,108.90443,0.147158,e026,1985,NA,1,C3
Schizachyrium scoparium,NA,0.1016483516,11.56177,1986,NA,NA,NA,5,60,343.77621,0.168523,e026,1985,NA,1,C4
Agropyron repens,NA,0.0888888889,45.54779,1986,NA,NA,NA,5,61,359.09091,0.150809,e026,1985,NA,1,C3
Agropyron repens,NA,0.1464088398,11.32867,1986,NA,NA,NA,5,62,219.25407,0.125142,e026,1985,NA,1,C3
Agropyron repens,NA,0.1574585635,32.68065,1986,NA,NA,NA,5,63,189.18414,0.144995,e026,1985,NA,1,C3
Agropyron repens,NA,0.9981,8.15851,1986,NA,NA,NA,6,1,11.67832,0.021704,e026,1985,NA,1,C3
Agropyron repens,NA,0.9440789474,2.26107,1986,NA,NA,NA,6,2,12.02797,0.022553,e026,1985,NA,1,C3
Schizachyrium scoparium,NA,0.9967532468,1.18881,1986,NA,NA,NA,6,13,30.34965,0.018761,e026,1985,NA,1,C4
Agrostis scabra,NA,0.9981,0,1986,NA,NA,NA,6,16,10.11655,0.019664,e026,1985,NA,1,C3
Agrostis scabra,NA,0.9933774834,7.55245,1986,NA,NA,NA,6,17,26.99301,0.021856,e026,1985,NA,1,C3
Poa pratensis,NA,0.9981,0,1986,NA,NA,NA,6,18,0.44289,0.031015,e026,1985,NA,1,C3
Agrostis scabra,NA,0.9981,0.48951,1986,NA,NA,NA,6,20,23.10023,0.022573,e026,1985,NA,1,C3
Andropogon gerardi,NA,0.9981,0.86247,1986,NA,NA,NA,6,21,0.9324,0.016009,e026,1985,NA,1,C4
Schizachyrium scoparium,NA,0.9905063291,1.46853,1986,NA,NA,NA,6,25,20.9324,0.020208,e026,1985,NA,1,C4
Agrostis scabra,NA,0.9981,6.75991,1986,NA,NA,NA,6,26,31.04895,0.022693,e026,1985,NA,1,C3
Agropyron repens,NA,0.975,1.91142,1986,NA,NA,NA,6,29,6.22378,0.021173,e026,1985,NA,1,C3
Agropyron repens,NA,0.9359756098,7.69231,1986,NA,NA,NA,6,31,11.28205,0.025157,e026,1985,NA,1,C3
Poa pratensis,NA,0.9981,0.02331,1986,NA,NA,NA,6,33,0.11655,0.021624,e026,1985,NA,1,C3
Schizachyrium scoparium,NA,0.971875,1.02564,1986,NA,NA,NA,6,35,25.47786,0.020049,e026,1985,NA,1,C4
Poa pratensis,NA,0.9981,0,1986,NA,NA,NA,6,36,0.13986,0.019334,e026,1985,NA,1,C3
Agropyron repens,NA,0.9981,3.24009,1986,NA,NA,NA,6,42,8.88112,0.019458,e026,1985,NA,1,C3
Andropogon gerardi,NA,0.996875,1.11888,1986,NA,NA,NA,6,44,1.00233,0.019692,e026,1985,NA,1,C4
Agrostis scabra,NA,0.9981,0,1986,NA,NA,NA,6,46,27.80886,0.019353,e026,1985,NA,1,C3
Agrostis scabra,NA,0.9778481013,0.67599,1986,NA,NA,NA,6,48,29.90676,0.020461,e026,1985,NA,1,C3
Agrostis scabra,NA,0.9751552795,0,1986,NA,NA,NA,6,51,35.73427,0.019971,e026,1985,NA,1,C3
Agrostis scabra,NA,0.96875,0.72261,1986,NA,NA,NA,6,52,28.01865,0.020131,e026,1985,NA,1,C3
Agrostis scabra,NA,0.4135802469,2.42424,1986,NA,NA,NA,7,1,365.73428,0.110597,e026,1985,NA,1,C3
Agrostis scabra,NA,0.2573099415,0,1986,NA,NA,NA,7,2,363.86945,0.102661,e026,1985,NA,1,C3
Agrostis scabra,NA,0.5584795322,6.66667,1986,NA,NA,NA,7,4,315.61771,0.12746801,e026,1985,NA,1,C3
Agrostis scabra,NA,0.1889534884,14.49883,1986,NA,NA,NA,7,10,241.07227,0.105,e026,1985,NA,1,C3
Schizachyrium scoparium,NA,0.8048780488,2.82051,1986,NA,NA,NA,7,13,157.2261,0.1045,e026,1985,NA,1,C4
Agrostis scabra,NA,0.318452381,22.61072,1986,NA,NA,NA,7,14,206.06061,0.110212,e026,1985,NA,1,C3
Agropyron repens,NA,0.4739884393,27.76224,1986,NA,NA,NA,7,18,256.82983,0.114417,e026,1985,NA,1,C3
Andropogon gerardi,NA,0.2992957746,12.35431,1986,NA,NA,NA,7,19,261.37531,0.103214,e026,1985,NA,1,C4
Agropyron repens,NA,0.3028169014,7.45921,1986,NA,NA,NA,7,23,191.86481,0.109652,e026,1985,NA,1,C3
Agropyron repens,NA,0.8764367816,23.84615,1986,NA,NA,NA,7,24,115.15152,0.11260699,e026,1985,NA,1,C3
Poa pratensis,NA,0.8452380952,4.91841,1986,NA,NA,NA,7,26,131.1422,0.10556801,e026,1985,NA,1,C3
Schizachyrium scoparium,NA,0.3741258741,7.669,1986,NA,NA,NA,7,27,220.11655,0.10825601,e026,1985,NA,1,C4
Schizachyrium scoparium,NA,0.8333333333,4.45221,1986,NA,NA,NA,7,28,236.78322,0.105604,e026,1985,NA,1,C4
Poa pratensis,NA,0.6558823529,32.28438,1986,NA,NA,NA,7,37,123.47319,0.113027,e026,1985,NA,1,C3
Agrostis scabra,NA,0.7962962963,0,1986,NA,NA,NA,7,38,292.79721,0.108083,e026,1985,NA,1,C3
Andropogon gerardi,NA,0.4269005848,10.72261,1986,NA,NA,NA,7,41,199.76691,0.116109,e026,1985,NA,1,C4
Agrostis scabra,NA,0.7962962963,0,1986,NA,NA,NA,7,46,365.73428,0.106879,e026,1985,NA,1,C3
Agrostis scabra,NA,0.8050847458,0,1986,NA,NA,NA,7,48,426.50351,0.113625,e026,1985,NA,1,C3
Agropyron repens,NA,0.3488372093,49.41725,1986,NA,NA,NA,7,49,160.13986,0.117408,e026,1985,NA,1,C3
Agropyron repens,NA,0.4266304348,25.40793,1986,NA,NA,NA,7,55,192.19115,0.10603199,e026,1985,NA,1,C3
Poa pratensis,NA,0.6529411765,7.73893,1986,NA,NA,NA,7,58,141.58508,0.115704,e026,1985,NA,1,C3
Agropyron repens,NA,NA,5.52448,1986,NA,NA,NA,8,1,40,0.053567,e026,1985,NA,1,C3
Agropyron repens,NA,0.7888888889,20.06993,1986,NA,NA,NA,8,2,88.62471,0.063309,e026,1985,NA,1,C3
Andropogon gerardi,NA,0.858974359,4.56876,1986,NA,NA,NA,8,3,33.9627,0.054411,e026,1985,NA,1,C4
Agropyron repens,NA,0.8983957219,13.00699,1986,NA,NA,NA,8,5,22.23776,0.060007,e026,1985,NA,1,C3
Agropyron repens,NA,0.6980519481,9.09091,1986,NA,NA,NA,8,7,141.74825,0.054471,e026,1985,NA,1,C3
Schizachyrium scoparium,NA,0.9635416667,1.44522,1986,NA,NA,NA,8,10,93.68298,0.053379,e026,1985,NA,1,C4
Agrostis scabra,NA,0.9981,0.88578,1986,NA,NA,NA,8,13,130.51282,0.063916,e026,1985,NA,1,C3
Agrostis scabra,NA,0.9981,0,1986,NA,NA,NA,8,14,124.56876,0.049977,e026,1985,NA,1,C3
Agrostis scabra,NA,0.964516129,1.72494,1986,NA,NA,NA,8,15,131.74825,0.054799,e026,1985,NA,1,C3
Agrostis scabra,NA,0.7012578616,1.42191,1986,NA,NA,NA,8,16,158.81119,0.049421,e026,1985,NA,1,C3
Schizachyrium scoparium,NA,0.9681372549,3.24009,1986,NA,NA,NA,8,21,50.4662,0.043353,e026,1985,NA,1,C4
Agrostis scabra,NA,0.8894472362,7.92541,1986,NA,NA,NA,8,22,63.10023,0.046308,e026,1985,NA,1,C3
Schizachyrium scoparium,NA,0.9166666667,0.72261,1986,NA,NA,NA,8,23,123.05361,0.048637,e026,1985,NA,1,C4
Poa pratensis,NA,0.9981,0,1986,NA,NA,NA,8,24,5.338,0.053663,e026,1985,NA,1,C3
Agropyron repens,NA,0.7324840764,10.09324,1986,NA,NA,NA,8,27,89.20746,0.047643,e026,1985,NA,1,C3
Andropogon gerardi,NA,0.7870967742,0,1986,NA,NA,NA,8,28,39.44056,0.059104,e026,1985,NA,1,C4
Agrostis scabra,NA,0.6748251748,7.92541,1986,NA,NA,NA,8,38,97.92541,0.051331,e026,1985,NA,1,C3
Poa pratensis,NA,0.9929577465,1.09557,1986,NA,NA,NA,8,42,25.61772,0.049389,e026,1985,NA,1,C3
Poa pratensis,NA,0.9981,1.44522,1986,NA,NA,NA,8,45,22.93706,0.046373,e026,1985,NA,1,C3
Agrostis scabra,NA,0.7935483871,0,1986,NA,NA,NA,8,48,148.69464,0.049787,e026,1985,NA,1,C3
Agrostis scabra,NA,0.885620915,0.30303,1986,NA,NA,NA,8,63,111.53846,0.047393,e026,1985,NA,1,C3
Agropyron repens,NA,0.6326530612,11.35198,1986,NA,NA,NA,9,2,53.68298,0.043594,e026,1985,NA,1,C3
Agropyron repens,NA,0.8441558442,17.41259,1986,NA,NA,NA,9,3,58.46154,0.036069,e026,1985,NA,1,C3
Schizachyrium scoparium,NA,0.9285714286,0.53613,1986,NA,NA,NA,9,9,53.42657,0.042763,e026,1985,NA,1,C4
Poa pratensis,NA,0.9981,0.95571,1986,NA,NA,NA,9,10,6.34033,0.043323,e026,1985,NA,1,C3
Agrostis scabra,NA,0.8952702703,3.75291,1986,NA,NA,NA,9,11,78.15851,0.040812,e026,1985,NA,1,C3
Poa pratensis,NA,0.9981,0.4662,1986,NA,NA,NA,9,12,0.06993,0.038711,e026,1985,NA,1,C3
Agrostis scabra,NA,0.9981,0,1986,NA,NA,NA,9,17,61.53846,0.035981,e026,1985,NA,1,C3
Agrostis scabra,NA,0.972972973,1.70163,1986,NA,NA,NA,9,18,84.56876,0.039684,e026,1985,NA,1,C3
Agrostis scabra,NA,0.9931972789,0,1986,NA,NA,NA,9,20,87.24942,0.037171,e026,1985,NA,1,C3
Agrostis scabra,NA,0.9509803922,0,1986,NA,NA,NA,9,27,70.25641,0.038045,e026,1985,NA,1,C3
Agrostis scabra,NA,0.9897959184,1.37529,1986,NA,NA,NA,9,28,53.9627,0.035548,e026,1985,NA,1,C3
Andropogon gerardi,NA,0.9697986577,1.23543,1986,NA,NA,NA,9,36,6.82984,0.041614,e026,1985,NA,1,C4
Schizachyrium scoparium,NA,0.9981,2.37762,1986,NA,NA,NA,9,38,63.61305,0.043308,e026,1985,NA,1,C4
Schizachyrium scoparium,NA,0.8926174497,0,1986,NA,NA,NA,9,39,117.80886,0.041235,e026,1985,NA,1,C4
Poa pratensis,NA,0.9981,0,1986,NA,NA,NA,9,40,0.67599,0.045331,e026,1985,NA,1,C3
Agropyron repens,NA,0.89,14.45221,1986,NA,NA,NA,9,52,45.68765,0.04106,e026,1985,NA,1,C3
Agrostis scabra,NA,0.99,0,1986,NA,NA,NA,9,53,67.36597,0.039693,e026,1985,NA,1,C3
Agrostis scabra,NA,0.8216783217,0,1986,NA,NA,NA,9,56,102.54079,0.041359,e026,1985,NA,1,C3
Agropyron repens,NA,0.8590604027,8.85781,1986,NA,NA,NA,9,59,43.12354,0.035538,e026,1985,NA,1,C3
Agropyron repens,NA,0.8801369863,16.31702,1986,NA,NA,NA,9,62,51.98135,0.028088,e026,1985,NA,1,C3
Andropogon gerardi,NA,0.9054054054,0,1986,NA,NA,NA,9,64,33.33333,0.036435,e026,1985,NA,1,C4
Agrostis scabra,NA,0.9981,0,1986,NA,NA,NA,10,1,80.67599,0.041021,e026,1985,NA,1,C3
Agrostis scabra,NA,0.9155844156,0.53613,1986,NA,NA,NA,10,3,44.96503,0.043456,e026,1985,NA,1,C3
Agrostis scabra,NA,0.9783950617,0,1986,NA,NA,NA,10,9,108.53147,0.053624,e026,1985,NA,1,C3
Agrostis scabra,NA,0.9132947977,0,1986,NA,NA,NA,10,10,86.48019,0.044795,e026,1985,NA,1,C3
Poa pratensis,NA,0.9981,0,1986,NA,NA,NA,10,12,0.86247,0.044878,e026,1985,NA,1,C3
Schizachyrium scoparium,NA,0.9598765432,0.4662,1986,NA,NA,NA,10,15,82.98368,0.039192,e026,1985,NA,1,C4
Poa pratensis,NA,0.9981,0.39627,1986,NA,NA,NA,10,16,4.87179,0.042851,e026,1985,NA,1,C3
Andropogon gerardi,NA,0.7602339181,3.33333,1986,NA,NA,NA,10,23,45.338,0.048336,e026,1985,NA,1,C4
Agropyron repens,NA,0.8102409639,13.54312,1986,NA,NA,NA,10,27,55.24476,0.049628,e026,1985,NA,1,C3
Agropyron repens,NA,0.7452830189,8.39161,1986,NA,NA,NA,10,34,69.69697,0.048636,e026,1985,NA,1,C3
Agropyron repens,NA,0.8384146341,10.72261,1986,NA,NA,NA,10,35,48.71795,0.054307,e026,1985,NA,1,C3
Agrostis scabra,NA,0.8312883436,6.75991,1986,NA,NA,NA,10,38,85.31469,0.053432,e026,1985,NA,1,C3
Schizachyrium scoparium,NA,0.9427710843,0.6993,1986,NA,NA,NA,10,39,91.84149,0.054114,e026,1985,NA,1,C4
Schizachyrium scoparium,NA,0.8869047619,0,1986,NA,NA,NA,10,42,81.81818,0.056031,e026,1985,NA,1,C4
Poa pratensis,NA,0.9421965318,0,1986,NA,NA,NA,10,43,14.59207,0.04639,e026,1985,NA,1,C3
Agrostis scabra,NA,0.7198795181,4.662,1986,NA,NA,NA,10,44,80.41958,0.048493,e026,1985,NA,1,C3
Agrostis scabra,NA,0.9907407407,2.77389,1986,NA,NA,NA,10,45,86.66667,0.05234,e026,1985,NA,1,C3
Agrostis scabra,NA,0.943452381,0,1986,NA,NA,NA,10,48,77.15618,0.049201,e026,1985,NA,1,C3
Agropyron repens,NA,0.7103658537,8.62471,1986,NA,NA,NA,10,57,57.10956,0.052048,e026,1985,NA,1,C3
Agropyron repens,NA,0.7951807229,5.36131,1986,NA,NA,NA,10,60,46.85315,0.032735,e026,1985,NA,1,C3
Andropogon gerardi,NA,0.9294478528,7.45921,1986,NA,NA,NA,10,61,40.32634,0.036255,e026,1985,NA,1,C4
Agropyron repens,NA,0.505,62.00466,1987,NA,NA,NA,1,4,149.88345,0.088656,e026,1985,NA,2,C3
Agrostis scabra,NA,0.59,0,1987,NA,NA,NA,1,8,483.91608,0.080542,e026,1985,NA,2,C3
Agrostis scabra,NA,0.225,214.91841,1987,NA,NA,NA,1,9,189.5338,0.105603,e026,1985,NA,2,C3
Poa pratensis,NA,0.6266666667,53.93939,1987,NA,NA,NA,1,10,142.40092,0.09024,e026,1985,NA,2,C3
Agrostis scabra,NA,0.4316666667,0,1987,NA,NA,NA,1,15,352.19113,0.088833,e026,1985,NA,2,C3
Andropogon gerardi,NA,0.725,81.44522,1987,NA,NA,NA,1,22,147.52914,0.089698,e026,1985,NA,2,C4
Agropyron repens,NA,0.44,69.46387,1987,NA,NA,NA,1,23,138.92773,0.087801,e026,1985,NA,2,C3
Agropyron repens,NA,0.415,51.04895,1987,NA,NA,NA,1,25,126.34033,0.090693,e026,1985,NA,2,C3
Agropyron repens,NA,0.562,72.02797,1987,NA,NA,NA,1,30,178.78789,0.087835,e026,1985,NA,2,C3
Poa pratensis,NA,0.63,57.01632,1987,NA,NA,NA,1,33,165.85081,0.087365,e026,1985,NA,2,C3
Poa pratensis,NA,0.6083333333,68.32168,1987,NA,NA,NA,1,34,146.43356,0.096605,e026,1985,NA,2,C3
Agrostis scabra,NA,0.5433333333,0,1987,NA,NA,NA,1,36,504.54544,0.076935,e026,1985,NA,2,C3
Agropyron repens,NA,0.4033333333,68.99767,1987,NA,NA,NA,1,37,190.20979,0.09187,e026,1985,NA,2,C3
Agrostis scabra,NA,0.2616666667,0,1987,NA,NA,NA,1,41,457.80887,0.095879,e026,1985,NA,2,C3
Agrostis scabra,NA,0.585,0,1987,NA,NA,NA,1,43,404.42889,0.074105,e026,1985,NA,2,C3
Agrostis scabra,NA,0.5916666667,0,1987,NA,NA,NA,1,44,399.0676,0.079276,e026,1985,NA,2,C3
Schizachyrium scoparium,NA,0.5683333333,180.48952,1987,NA,NA,NA,1,53,201.72495,0.077572,e026,1985,NA,2,C4
Agrostis scabra,NA,0.45,217.97203,1987,NA,NA,NA,1,54,166.43356,0.063028,e026,1985,NA,2,C3
Schizachyrium scoparium,NA,0.5183333333,105.24476,1987,NA,NA,NA,1,55,394.73193,0.070053,e026,1985,NA,2,C4
Schizachyrium scoparium,NA,0.5516666667,122.84382,1987,NA,NA,NA,1,56,154.03262,0.061732,e026,1985,NA,2,C4
Andropogon gerardi,NA,0.75,31.56177,1987,NA,NA,NA,1,63,108.64802,0.062583,e026,1985,NA,2,C4
Agropyron repens,NA,0.9733333333,8.85781,1987,NA,NA,NA,2,5,30.06993,0.025465,e026,1985,NA,2,C3
Agrostis scabra,NA,0.8866666667,0,1987,NA,NA,NA,2,8,137.48251,0.02209,e026,1985,NA,2,C3
Schizachyrium scoparium,NA,0.9566666667,9.97669,1987,NA,NA,NA,2,10,272.26108,0.025594,e026,1985,NA,2,C4
Agrostis scabra,NA,0.9183333333,0,1987,NA,NA,NA,2,11,201.60838,0.024648,e026,1985,NA,2,C3
Schizachyrium scoparium,NA,0.9583333333,21.21212,1987,NA,NA,NA,2,13,145.73427,0.026025,e026,1985,NA,2,C4
Schizachyrium scoparium,NA,0.885,41.93473,1987,NA,NA,NA,2,15,107.92541,0.021881,e026,1985,NA,2,C4
Agropyron repens,NA,0.9266666667,6.06061,1987,NA,NA,NA,2,18,27.97203,0.023801,e026,1985,NA,2,C3
Agropyron repens,NA,0.938,6.52681,1987,NA,NA,NA,2,20,21.44522,0.021467,e026,1985,NA,2,C3
Agropyron repens,NA,0.96,2.7972,1987,NA,NA,NA,2,22,20.27972,0.0243,e026,1985,NA,2,C3
Agropyron repens,NA,0.8716666667,7.45921,1987,NA,NA,NA,2,23,33.56643,0.02266,e026,1985,NA,2,C3
Agrostis scabra,NA,0.8533333333,117.71562,1987,NA,NA,NA,2,34,95.54779,0.02621,e026,1985,NA,2,C3
Agrostis scabra,NA,0.9333333333,0,1987,NA,NA,NA,2,36,90.88578,0.02259,e026,1985,NA,2,C3
Poa pratensis,NA,0.9533333333,5.36131,1987,NA,NA,NA,2,37,51.28205,0.02287,e026,1985,NA,2,C3
Poa pratensis,NA,0.9283333333,1.6317,1987,NA,NA,NA,2,38,84.84848,0.024048,e026,1985,NA,2,C3
Agrostis scabra,NA,0.905,0,1987,NA,NA,NA,2,39,113.98601,0.027309,e026,1985,NA,2,C3
Poa pratensis,NA,0.935,9.32401,1987,NA,NA,NA,2,42,26.80653,0.025552,e026,1985,NA,2,C3
Agrostis scabra,NA,0.9066666667,0,1987,NA,NA,NA,2,43,107.36597,0.026188,e026,1985,NA,2,C3
Agrostis scabra,NA,0.8883333333,54.84848,1987,NA,NA,NA,2,54,65.26807,0.022721,e026,1985,NA,2,C3
Agrostis scabra,NA,0.9433333333,0,1987,NA,NA,NA,2,56,179.41725,0.02104,e026,1985,NA,2,C3
Andropogon gerardi,NA,0.895,4.4289,1987,NA,NA,NA,2,57,28.67133,0.021269,e026,1985,NA,2,C4
Andropogon gerardi,NA,0.945,10.72261,1987,NA,NA,NA,2,62,47.78555,0.020358,e026,1985,NA,2,C4
Schizachyrium scoparium,NA,0.9981,5.78089,1987,NA,NA,NA,3,1,76.92308,0.009002,e026,1985,NA,2,C4
Agrostis scabra,NA,0.9933333333,40.09324,1987,NA,NA,NA,3,5,31.60839,0.008325,e026,1985,NA,2,C3
